term_str|n|p|i|dfidf|porter_stem|max_pos|max_pos_group|stop|ngram_length
account|39|0.004937458854509546|7.662015558893565|114.93023338340348|account|NN|NOUN|0|1
accountabilityext|1|0.0003291639236339697|11.568906154502084|11.568906154502084|accountabilityext|JJ|ADJ|0|1
accountant|4|0.0013166556945358788|9.568906154502084|38.27562461800834|account|JJ|ADJ|0|1
accountants|6|0.0019749835418038184|8.983943653780928|53.90366192268557|account|NNS|NOUN|0|1
accounts|9|0.0029624753127057276|8.39898115305977|75.59083037753793|account|NNS|NOUN|0|1
accoutrements|1|0.0003291639236339697|11.568906154502084|11.568906154502084|accoutr|NNS|NOUN|0|1
accumulated|1|0.0003291639236339697|11.568906154502084|11.568906154502084|accumul|JJ|ADJ|0|1
accusations|7|0.002304147465437788|8.761551232444479|61.330858627111354|accus|NNS|NOUN|0|1
accused|3|0.0009874917709019092|9.983943653780928|29.951830961342786|accus|VBD|VERB|0|1
accuses|2|0.0006583278472679394|10.568906154502084|21.13781230900417|accus|NNS|NOUN|0|1
accustomed|2|0.0006583278472679394|10.568906154502084|21.13781230900417|accustom|JJ|ADJ|0|1
ace|13|0.003949967083607637|7.983943653780927|95.80732384537113|ace|NN|NOUN|0|1
acerca|1|0.0003291639236339697|11.568906154502084|11.568906154502084|acerca|FW|OTHER|0|1
aces|2|0.0006583278472679394|10.568906154502084|21.13781230900417|ace|NNS|NOUN|0|1
acethegenius|1|0.0003291639236339697|11.568906154502084|11.568906154502084|acethegeniu|NN|NOUN|0|1
achar|1|0.0003291639236339697|11.568906154502084|11.568906154502084|achar|NN|NOUN|0|1
ache|6|0.0009874917709019092|9.983943653780928|29.951830961342786|ach|NN|NOUN|0|1
achei|1|0.0003291639236339697|11.568906154502084|11.568906154502084|achei|NN|NOUN|0|1
aches|1|0.0003291639236339697|11.568906154502084|11.568906154502084|ach|NNS|NOUN|0|1
achieve|8|0.0026333113890717576|8.568906154502084|68.55124923601667|achiev|VB|VERB|0|1
achieved|2|0.0006583278472679394|10.568906154502084|21.13781230900417|achiev|VBD|VERB|0|1
achievement|1|0.0003291639236339697|11.568906154502084|11.568906154502084|achiev|NN|NOUN|0|1
achievements|1|0.0003291639236339697|11.568906154502084|11.568906154502084|achiev|NNS|NOUN|0|1
achieves|1|0.0003291639236339697|11.568906154502084|11.568906154502084|achiev|VBZ|VERB|0|1
achilles|2|0.0006583278472679394|10.568906154502084|21.13781230900417|achil|NNS|NOUN|0|1
aching|5|0.0016458196181698486|9.24697805961472|46.2348902980736|ach|VBG|VERB|0|1
achoo|2|0.0006583278472679394|10.568906154502084|21.13781230900417|achoo|RB|ADV|0|1
acid|4|0.0013166556945358788|9.568906154502084|38.27562461800834|acid|JJ|ADJ|0|1
acidic|1|0.0003291639236339697|11.568906154502084|11.568906154502084|acid|JJ|ADJ|0|1
acing|2|0.0006583278472679394|10.568906154502084|21.13781230900417|ace|VBG|VERB|0|1
ackees|2|0.0003291639236339697|11.568906154502084|11.568906154502084|acke|NNS|NOUN|0|1
ackes|1|0.0003291639236339697|11.568906154502084|11.568906154502084|ack|NNS|NOUN|0|1
ackey|1|0.0003291639236339697|11.568906154502084|11.568906154502084|ackey|NN|NOUN|0|1
acknowledge|6|0.0013166556945358788|9.568906154502084|38.27562461800834|acknowledg|VBP|VERB|0|1
acompañarme|1|0.0003291639236339697|11.568906154502084|11.568906154502084|acompañarm|NN|NOUN|0|1
acoustic|11|0.0009874917709019092|9.983943653780928|29.951830961342786|acoust|JJ|ADJ|0|1
acquire|2|0.0006583278472679394|10.568906154502084|21.13781230900417|acquir|VB|VERB|0|1
acquisition|1|0.0003291639236339697|11.568906154502084|11.568906154502084|acquisit|NN|NOUN|0|1
acquitted|2|0.0003291639236339697|11.568906154502084|11.568906154502084|acquit|VBN|VERB|0|1
acre|1|0.0003291639236339697|11.568906154502084|11.568906154502084|acr|NN|NOUN|0|1
acres|5|0.0013166556945358788|9.568906154502084|38.27562461800834|acr|NNS|NOUN|0|1
acrobat|2|0.0006583278472679394|10.568906154502084|21.13781230900417|acrobat|NN|NOUN|0|1
across|122|0.026003949967083606|5.26512540632498|415.94490709967346|across|IN|OTHER|1|1
acrylic|1|0.0003291639236339697|11.568906154502084|11.568906154502084|acryl|NN|NOUN|0|1
acs|1|0.0003291639236339697|11.568906154502084|11.568906154502084|ac|VB|VERB|0|1
act|193|0.04048716260697827|4.626391649162843|569.0461728470298|act|NN|NOUN|0|1
actavis|1|0.0003291639236339697|11.568906154502084|11.568906154502084|actavi|VBZ|VERB|0|1
acted|6|0.0009874917709019092|9.983943653780928|29.951830961342786|act|VBD|VERB|0|1
acti|1|0.0003291639236339697|11.568906154502084|11.568906154502084|acti|JJ|ADJ|0|1
actin|107|0.021724818959842|5.52451203514363|364.6177943194796|actin|VBP|VERB|0|1
acting|91|0.02337063857801185|5.419159034997401|384.76029148481547|act|VBG|VERB|0|1
action|33|0.007241606319947334|7.109474535864786|156.4084397890253|action|NN|NOUN|0|1
actions|4|0.0013166556945358788|9.568906154502084|38.27562461800834|action|NNS|NOUN|0|1
activ|1|0.0003291639236339697|11.568906154502084|11.568906154502084|activ|NN|NOUN|0|1
activate|1|0.0003291639236339697|11.568906154502084|11.568906154502084|activ|VB|VERB|0|1
activates|1|0.0003291639236339697|11.568906154502084|11.568906154502084|activ|VBZ|VERB|0|1
active|1|0.0003291639236339697|11.568906154502084|11.568906154502084|activ|JJ|ADJ|0|1
activists|1|0.0003291639236339697|11.568906154502084|11.568906154502084|activist|NNS|NOUN|0|1
activité|2|0.0006583278472679394|10.568906154502084|21.13781230900417|activité|NN|NOUN|0|1
actor|2|0.0003291639236339697|11.568906154502084|11.568906154502084|actor|NN|NOUN|0|1
actors|5|0.0009874917709019092|9.983943653780928|29.951830961342786|actor|NNS|NOUN|0|1
actoryou|1|0.0003291639236339697|11.568906154502084|11.568906154502084|actory|NN|NOUN|0|1
actress|16|0.0026333113890717576|8.568906154502084|68.55124923601667|actress|NN|NOUN|0|1
actresses|1|0.0003291639236339697|11.568906154502084|11.568906154502084|actress|NNS|NOUN|0|1
acts|17|0.003620803159973667|8.109474535864786|89.20421989451265|act|VBZ|VERB|0|1
actual|4|0.0009874917709019092|9.983943653780928|29.951830961342786|actual|JJ|ADJ|0|1
actuality|2|0.0003291639236339697|11.568906154502084|11.568906154502084|actual|NN|NOUN|0|1
actually|46|0.01020408163265306|6.614709844115208|205.05600516757147|actual|RB|ADV|0|1
acuestan|1|0.0003291639236339697|11.568906154502084|11.568906154502084|acuestan|JJ|ADJ|0|1
acuestas|1|0.0003291639236339697|11.568906154502084|11.568906154502084|acuesta|JJ|ADJ|0|1
acura|4|0.0009874917709019092|9.983943653780928|29.951830961342786|acura|NN|NOUN|0|1
ad|6|0.0013166556945358788|9.568906154502084|38.27562461800834|ad|NN|NOUN|0|1
ada|3|0.0003291639236339697|11.568906154502084|11.568906154502084|ada|NN|NOUN|0|1
adam|336|0.015470704410796577|6.0143173028244465|282.672913232749|adam|JJ|ADJ|0|1
adams|2|0.0006583278472679394|10.568906154502084|21.13781230900417|adam|NNS|NOUN|0|1
adanunana|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adanunana|NN|NOUN|0|1
adapt|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adapt|IN|OTHER|0|1
adapted|5|0.0006583278472679394|10.568906154502084|21.13781230900417|adapt|VBN|VERB|0|1
add|37|0.01020408163265306|6.614709844115208|205.05600516757147|add|VB|VERB|0|1
addendum|1|0.0003291639236339697|11.568906154502084|11.568906154502084|addendum|NN|NOUN|0|1
adderall|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adderal|NN|NOUN|0|1
addict|15|0.003620803159973667|8.109474535864786|89.20421989451265|addict|NN|NOUN|0|1
addicted|69|0.009874917709019092|6.662015558893565|199.86046676680695|addict|VBD|VERB|0|1
addicting|3|0.0003291639236339697|11.568906154502084|11.568906154502084|addict|VBG|VERB|0|1
addiction|17|0.004608294930875576|7.7615512324444795|108.66171725422271|addict|NN|NOUN|0|1
addictions|1|0.0003291639236339697|11.568906154502084|11.568906154502084|addict|NNS|NOUN|0|1
addictive|8|0.0009874917709019092|9.983943653780928|29.951830961342786|addict|JJ|ADJ|0|1
addies|4|0.0006583278472679394|10.568906154502084|21.13781230900417|addi|NNS|NOUN|0|1
addin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|addin|VB|VERB|0|1
adding|6|0.0013166556945358788|9.568906154502084|38.27562461800834|ad|VBG|VERB|0|1
addition|2|0.0006583278472679394|10.568906154502084|21.13781230900417|addit|NN|NOUN|0|1
address|14|0.003949967083607637|7.983943653780927|95.80732384537113|address|NN|NOUN|0|1
addressed|3|0.0009874917709019092|9.983943653780928|29.951830961342786|address|VBN|VERB|0|1
addressin|6|0.0019749835418038184|8.983943653780928|53.90366192268557|addressin|NNS|NOUN|0|1
addressing|2|0.0006583278472679394|10.568906154502084|21.13781230900417|address|VBG|VERB|0|1
adds|1|0.0003291639236339697|11.568906154502084|11.568906154502084|add|VBZ|VERB|0|1
addy|1|0.0003291639236339697|11.568906154502084|11.568906154502084|addi|JJ|ADJ|0|1
adel|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adel|VB|VERB|0|1
adelaide|6|0.0009874917709019092|9.983943653780928|29.951830961342786|adelaid|NN|NOUN|0|1
adele|2|0.0006583278472679394|10.568906154502084|21.13781230900417|adel|VB|VERB|0|1
adequate|2|0.0006583278472679394|10.568906154502084|21.13781230900417|adequ|JJ|ADJ|0|1
adhered|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adher|VBD|VERB|0|1
adichie|4|0.0013166556945358788|9.568906154502084|38.27562461800834|adichi|NN|NOUN|0|1
adidas|2|0.0006583278472679394|10.568906154502084|21.13781230900417|adida|NNS|NOUN|0|1
adios|2|0.0003291639236339697|11.568906154502084|11.568906154502084|adio|NNS|NOUN|0|1
adiós|4|0.0006583278472679394|10.568906154502084|21.13781230900417|adió|NN|NOUN|0|1
adióspor|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adióspor|JJ|ADJ|0|1
adjacent|2|0.0006583278472679394|10.568906154502084|21.13781230900417|adjac|JJ|ADJ|0|1
adjust|2|0.0006583278472679394|10.568906154502084|21.13781230900417|adjust|VBP|VERB|0|1
adjusted|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adjust|VBN|VERB|0|1
adjustin|2|0.0006583278472679394|10.568906154502084|21.13781230900417|adjustin|NN|NOUN|0|1
adjusting|3|0.0009874917709019092|9.983943653780928|29.951830961342786|adjust|VBG|VERB|0|1
adlib|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adlib|JJ|ADJ|0|1
adlibs|5|0.0013166556945358788|9.568906154502084|38.27562461800834|adlib|NN|NOUN|0|1
admiral|1|0.0003291639236339697|11.568906154502084|11.568906154502084|admir|JJ|ADJ|0|1
admiration|1|0.0003291639236339697|11.568906154502084|11.568906154502084|admir|NN|NOUN|0|1
admire|16|0.004608294930875576|7.7615512324444795|108.66171725422271|admir|VB|VERB|0|1
admirer|2|0.0006583278472679394|10.568906154502084|21.13781230900417|admir|NN|NOUN|0|1
admirers|1|0.0003291639236339697|11.568906154502084|11.568906154502084|admir|NNS|NOUN|0|1
admiring|1|0.0003291639236339697|11.568906154502084|11.568906154502084|admir|VBG|VERB|0|1
admission|1|0.0003291639236339697|11.568906154502084|11.568906154502084|admiss|NN|NOUN|0|1
admit|87|0.016458196181698487|5.925049964727359|296.25249823636796|admit|VB|VERB|0|1
admitted|2|0.0006583278472679394|10.568906154502084|21.13781230900417|admit|VBD|VERB|0|1
admitting|1|0.0003291639236339697|11.568906154502084|11.568906154502084|admit|VBG|VERB|0|1
adobe|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adob|NN|NOUN|0|1
adolescent|2|0.0003291639236339697|11.568906154502084|11.568906154502084|adolesc|JJ|ADJ|0|1
adonde|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adond|FW|OTHER|0|1
adonis|2|0.0006583278472679394|10.568906154502084|21.13781230900417|adoni|VB|VERB|0|1
adopted|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adopt|VBD|VERB|0|1
adorable|2|0.0006583278472679394|10.568906154502084|21.13781230900417|ador|JJ|ADJ|0|1
adoras|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adora|JJ|ADJ|0|1
adore|44|0.009545753785385122|6.710925159374511|194.61682962186083|ador|RB|VERB|0|1
adored|3|0.0006583278472679394|10.568906154502084|21.13781230900417|ador|VBD|VERB|0|1
adorent|2|0.0006583278472679394|10.568906154502084|21.13781230900417|ador|JJ|ADJ|0|1
adorned|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adorn|VBD|VERB|0|1
adornment|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adorn|JJ|ADJ|0|1
adrenaline|14|0.004279131007241606|7.8684664363609915|102.2900636726929|adrenalin|NN|NOUN|0|1
ads|3|0.0009874917709019092|9.983943653780928|29.951830961342786|ad|NNS|NOUN|0|1
aduba|2|0.0003291639236339697|11.568906154502084|11.568906154502084|aduba|NN|NOUN|0|1
adult|5|0.0016458196181698486|9.24697805961472|46.2348902980736|adult|NN|NOUN|0|1
adults|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adult|NNS|NOUN|0|1
adunanane|2|0.0003291639236339697|11.568906154502084|11.568906154502084|adunanan|NN|NOUN|0|1
adunnadundundun|2|0.0003291639236339697|11.568906154502084|11.568906154502084|adunnadundundun|NN|NOUN|0|1
advance|15|0.004279131007241606|7.8684664363609915|102.2900636726929|advanc|NN|NOUN|0|1
advanced|1|0.0003291639236339697|11.568906154502084|11.568906154502084|advanc|JJ|ADJ|0|1
advances|5|0.0013166556945358788|9.568906154502084|38.27562461800834|advanc|NNS|NOUN|0|1
advantage|13|0.0029624753127057276|8.39898115305977|75.59083037753793|advantag|NN|NOUN|0|1
advent|1|0.0003291639236339697|11.568906154502084|11.568906154502084|advent|NN|NOUN|0|1
adventure|5|0.0016458196181698486|9.24697805961472|46.2348902980736|adventur|NN|NOUN|0|1
adventures|2|0.0006583278472679394|10.568906154502084|21.13781230900417|adventur|NNS|NOUN|0|1
adversaries|1|0.0003291639236339697|11.568906154502084|11.568906154502084|adversari|NNS|NOUN|0|1
adversity|1|0.0003291639236339697|11.568906154502084|11.568906154502084|advers|NN|NOUN|0|1
advice|52|0.009545753785385122|6.710925159374511|194.61682962186083|advic|NN|NOUN|0|1
advil|1|0.0003291639236339697|11.568906154502084|11.568906154502084|advil|JJ|ADJ|0|1
advise|3|0.0009874917709019092|9.983943653780928|29.951830961342786|advis|VB|VERB|0|1
advised|1|0.0003291639236339697|11.568906154502084|11.568906154502084|advis|VBD|VERB|0|1
advocating|1|0.0003291639236339697|11.568906154502084|11.568906154502084|advoc|VBG|VERB|0|1
aee|1|0.0003291639236339697|11.568906154502084|11.568906154502084|aee|VBP|VERB|0|1
aerosmith|1|0.0003291639236339697|11.568906154502084|11.568906154502084|aerosmith|NN|NOUN|0|1
aesthetic|4|0.0003291639236339697|11.568906154502084|11.568906154502084|aesthet|JJ|ADJ|0|1
aesthetics|1|0.0003291639236339697|11.568906154502084|11.568906154502084|aesthet|NNS|NOUN|0|1
afar|3|0.0009874917709019092|9.983943653780928|29.951830961342786|afar|NN|NOUN|0|1
afection|1|0.0003291639236339697|11.568906154502084|11.568906154502084|afect|NN|NOUN|0|1
affair|11|0.0019749835418038184|8.983943653780928|53.90366192268557|affair|NN|NOUN|0|1
affairs|14|0.0013166556945358788|9.568906154502084|38.27562461800834|affair|NNS|NOUN|0|1
affect|2|0.0006583278472679394|10.568906154502084|21.13781230900417|affect|VBP|VERB|0|1
affected|7|0.0019749835418038184|8.983943653780928|53.90366192268557|affect|VBN|VERB|0|1
affection|25|0.004937458854509546|7.662015558893565|114.93023338340348|affect|NN|NOUN|0|1
affectionate|1|0.0003291639236339697|11.568906154502084|11.568906154502084|affection|JJ|ADJ|0|1
affi|2|0.0006583278472679394|10.568906154502084|21.13781230900417|affi|NN|NOUN|0|1
affiliate|1|0.0003291639236339697|11.568906154502084|11.568906154502084|affili|VB|VERB|0|1
affiliation|2|0.0006583278472679394|10.568906154502084|21.13781230900417|affili|NN|NOUN|0|1
affirmative|1|0.0003291639236339697|11.568906154502084|11.568906154502084|affirm|JJ|ADJ|0|1
affliction|3|0.0003291639236339697|11.568906154502084|11.568906154502084|afflict|NN|NOUN|0|1
afford|25|0.005595786701777485|7.481443313251744|127.18453632527965|afford|VB|VERB|0|1
afloat|3|0.0009874917709019092|9.983943653780928|29.951830961342786|afloat|RB|ADV|0|1
aforementioned|1|0.0003291639236339697|11.568906154502084|11.568906154502084|aforement|JJ|ADJ|0|1
afraid|148|0.028966425279789335|5.109474535864786|449.6337591561012|afraid|JJ|ADJ|0|1
africa|7|0.002304147465437788|8.761551232444479|61.330858627111354|africa|NN|NOUN|0|1
african|7|0.002304147465437788|8.761551232444479|61.330858627111354|african|JJ|ADJ|0|1
africanamerican|1|0.0003291639236339697|11.568906154502084|11.568906154502084|africanamerican|JJ|ADJ|0|1
africans|2|0.0006583278472679394|10.568906154502084|21.13781230900417|african|NNS|NOUN|0|1
afro|3|0.0009874917709019092|9.983943653780928|29.951830961342786|afro|VBP|VERB|0|1
afrocentric|1|0.0003291639236339697|11.568906154502084|11.568906154502084|afrocentr|JJ|ADJ|0|1
afros|4|0.0009874917709019092|9.983943653780928|29.951830961342786|afro|NN|NOUN|0|1
after|395|0.07603686635944701|3.717157113086026|858.663293122872|after|IN|OTHER|1|1
aftereffects|1|0.0003291639236339697|11.568906154502084|11.568906154502084|aftereffect|NNS|NOUN|0|1
afterglow|5|0.0006583278472679394|10.568906154502084|21.13781230900417|afterglow|JJ|ADJ|0|1
afterlife|1|0.0003291639236339697|11.568906154502084|11.568906154502084|afterlif|NN|NOUN|0|1
aftermath|2|0.0006583278472679394|10.568906154502084|21.13781230900417|aftermath|NN|NOUN|0|1
afternoon|22|0.004279131007241606|7.8684664363609915|102.2900636726929|afternoon|NN|NOUN|0|1
afterparty|2|0.0006583278472679394|10.568906154502084|21.13781230900417|afterparti|NN|NOUN|0|1
afters|1|0.0003291639236339697|11.568906154502084|11.568906154502084|after|RB|ADV|0|1
afterwards|2|0.0003291639236339697|11.568906154502084|11.568906154502084|afterward|VBP|VERB|1|1
afu|1|0.0003291639236339697|11.568906154502084|11.568906154502084|afu|NN|NOUN|0|1
afura|1|0.0003291639236339697|11.568906154502084|11.568906154502084|afura|NN|NOUN|0|1
ag|1|0.0003291639236339697|11.568906154502084|11.568906154502084|ag|NN|NOUN|0|1
again|902|0.12409479921000659|3.010485441233419|1134.9530113449991|again|RB|ADV|1|1
against|98|0.020078999341672153|5.6381688169391975|343.928297833291|against|IN|OTHER|1|1
agame|1|0.0003291639236339697|11.568906154502084|11.568906154502084|agam|NN|NOUN|0|1
age|36|0.01119157340355497|6.481443313251744|220.3690726505593|age|NN|NOUN|0|1
agency|1|0.0003291639236339697|11.568906154502084|11.568906154502084|agenc|NN|NOUN|0|1
agenda|2|0.0006583278472679394|10.568906154502084|21.13781230900417|agenda|NN|NOUN|0|1
agendas|1|0.0003291639236339697|11.568906154502084|11.568906154502084|agenda|NNS|NOUN|0|1
agent|1|0.0003291639236339697|11.568906154502084|11.568906154502084|agent|NN|NOUN|0|1
agents|4|0.0013166556945358788|9.568906154502084|38.27562461800834|agent|NNS|NOUN|0|1
ages|7|0.002304147465437788|8.761551232444479|61.330858627111354|age|NNS|NOUN|0|1
aggravation|1|0.0003291639236339697|11.568906154502084|11.568906154502084|aggrav|NN|NOUN|0|1
aggression|7|0.0016458196181698486|9.24697805961472|46.2348902980736|aggress|NN|NOUN|0|1
aggressive|9|0.0029624753127057276|8.39898115305977|75.59083037753793|aggress|JJ|ADJ|0|1
aggressively|2|0.0003291639236339697|11.568906154502084|11.568906154502084|aggress|RB|ADV|0|1
aggy|1|0.0003291639236339697|11.568906154502084|11.568906154502084|aggi|IN|OTHER|0|1
aging|2|0.0006583278472679394|10.568906154502084|21.13781230900417|age|VBG|VERB|0|1
aglow|3|0.0009874917709019092|9.983943653780928|29.951830961342786|aglow|VBP|VERB|0|1
ago|79|0.018104015799868336|5.787546440977424|318.3150542537583|ago|RB|ADV|0|1
agonizing|1|0.0003291639236339697|11.568906154502084|11.568906154502084|agon|JJ|ADJ|0|1
agree|68|0.008229098090849244|6.925049964727359|173.12624911818398|agre|VBP|VERB|0|1
agreed|2|0.0006583278472679394|10.568906154502084|21.13781230900417|agre|VBD|VERB|0|1
agreement|4|0.0009874917709019092|9.983943653780928|29.951830961342786|agreement|NN|NOUN|0|1
agreements|1|0.0003291639236339697|11.568906154502084|11.568906154502084|agreement|NNS|NOUN|0|1
